"Date","Time","Vial#","Spl#","#Reps","Sample ID","Type","Mode","Area(cts)","Mass(ugC)","Conc (PPM as mg/L C)","Method","InstrumentID","UserID","Comments",
"Nov 20, 2020","03:25:38 PM",-,1,1,"Clean Up","CleanUp","TC",4310.412,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 20, 2020","03:25:38 PM",-,1,"Avg","Clean Up","CleanUp","TC",4310.412,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 20, 2020","03:25:38 PM",-,1,"StDev","Clean Up","CleanUp","TC",0,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 20, 2020","03:25:38 PM",-,1,"%RSD","Clean Up","CleanUp","TC",0.00,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 20, 2020","03:48:52 PM",1,2,1,"DI Blank","Sample","TOC",3588.608,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 20, 2020","03:48:52 PM",1,2,"Avg","DI Blank","Sample","TOC",3588.608,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 20, 2020","03:48:52 PM",1,2,"StDev","DI Blank","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 20, 2020","03:48:52 PM",1,2,"%RSD","DI Blank","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 20, 2020","04:08:45 PM",2,3,1,"TOC CAL BLANK","Sample","TOC",3907.822,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:08:45 PM",2,3,"Avg","TOC CAL BLANK","Sample","TOC",3907.822,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:08:45 PM",2,3,"StDev","TOC CAL BLANK","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:08:45 PM",2,3,"%RSD","TOC CAL BLANK","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:28:49 PM",3,4,1,"TOC CAL#1","Sample","TOC",6137.500,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:28:49 PM",3,4,"Avg","TOC CAL#1","Sample","TOC",6137.500,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:28:49 PM",3,4,"StDev","TOC CAL#1","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:28:49 PM",3,4,"%RSD","TOC CAL#1","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:49:33 PM",4,5,1,"TOC CAL#2","Sample","TOC",16266.081,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:49:33 PM",4,5,"Avg","TOC CAL#2","Sample","TOC",16266.081,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:49:33 PM",4,5,"StDev","TOC CAL#2","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","04:49:33 PM",4,5,"%RSD","TOC CAL#2","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","05:12:26 PM",5,6,1,"TOC CAL#3","Sample","TOC",28917.243,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","05:12:26 PM",5,6,"Avg","TOC CAL#3","Sample","TOC",28917.243,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","05:12:26 PM",5,6,"StDev","TOC CAL#3","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","05:12:26 PM",5,6,"%RSD","TOC CAL#3","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","05:36:25 PM",6,7,1,"TOC CAL#4","Sample","TOC",124338.882,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","05:36:25 PM",6,7,"Avg","TOC CAL#4","Sample","TOC",124338.882,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","05:36:25 PM",6,7,"StDev","TOC CAL#4","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","05:36:25 PM",6,7,"%RSD","TOC CAL#4","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","06:03:16 PM",7,8,1,"TOC CAL#5","Sample","TOC",226389.624,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","06:03:15 PM",7,8,"Avg","TOC CAL#5","Sample","TOC",226389.624,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","06:03:15 PM",7,8,"StDev","TOC CAL#5","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","06:03:15 PM",7,8,"%RSD","TOC CAL#5","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 20, 2020","06:31:04 PM",8,9,1,"DI Blank","Sample","TOC",3035.302,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 20, 2020","06:31:04 PM",8,9,"Avg","DI Blank","Sample","TOC",3035.302,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 20, 2020","06:31:04 PM",8,9,"StDev","DI Blank","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 20, 2020","06:31:04 PM",8,9,"%RSD","DI Blank","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 20, 2020","06:50:39 PM",9,10,1,"MDL","Sample","TOC",11462.227,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 20, 2020","06:50:39 PM",9,10,"Avg","MDL","Sample","TOC",11462.227,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 20, 2020","06:50:39 PM",9,10,"StDev","MDL","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 20, 2020","06:50:39 PM",9,10,"%RSD","MDL","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 20, 2020","07:13:16 PM",10,11,1,"RMV","Sample","TOC",34142.396,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 20, 2020","07:13:16 PM",10,11,"Avg","RMV","Sample","TOC",34142.396,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 20, 2020","07:13:16 PM",10,11,"StDev","RMV","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 20, 2020","07:13:16 PM",10,11,"%RSD","RMV","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 20, 2020","07:37:12 PM",11,12,1,"LCS-01","Sample","TOC",40795.753,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
