4-Dec-20,5:21:17 PM,3,4,StDev,TOC CAL#1,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,5:21:17 PM,3,4,%RSD,TOC CAL#1,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,5:41:53 PM,4,5,1,TOC CAL#2,Sample,TOC,15764.608,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,5:41:52 PM,4,5,Avg,TOC CAL#2,Sample,TOC,15764.608,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,5:41:52 PM,4,5,StDev,TOC CAL#2,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,5:41:52 PM,4,5,%RSD,TOC CAL#2,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:04:49 PM,5,6,1,TOC CAL#3,Sample,TOC,29628.09,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:04:49 PM,5,6,Avg,TOC CAL#3,Sample,TOC,29628.09,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:04:49 PM,5,6,StDev,TOC CAL#3,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:04:49 PM,5,6,%RSD,TOC CAL#3,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:28:53 PM,6,7,1,TOC CAL#4,Sample,TOC,136705.594,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:28:53 PM,6,7,Avg,TOC CAL#4,Sample,TOC,136705.594,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:28:53 PM,6,7,StDev,TOC CAL#4,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:28:53 PM,6,7,%RSD,TOC CAL#4,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:55:44 PM,7,8,1,TOC CAL#5,Sample,TOC,257017.502,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:55:44 PM,7,8,Avg,TOC CAL#5,Sample,TOC,257017.502,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:55:44 PM,7,8,StDev,TOC CAL#5,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,6:55:44 PM,7,8,%RSD,TOC CAL#5,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,CAL
4-Dec-20,7:23:34 PM,8,9,1,DI Blank,Sample,TOC,1745.096,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
4-Dec-20,7:23:34 PM,8,9,Avg,DI Blank,Sample,TOC,1745.096,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
4-Dec-20,7:23:34 PM,8,9,StDev,DI Blank,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
4-Dec-20,7:23:34 PM,8,9,%RSD,DI Blank,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
4-Dec-20,7:40:47 PM,9,10,1,MDL,Sample,TOC,10740.812,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,7:40:47 PM,9,10,Avg,MDL,Sample,TOC,10740.812,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,7:40:47 PM,9,10,StDev,MDL,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,7:40:47 PM,9,10,%RSD,MDL,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,8:02:44 PM,11,11,1,LCS-01,Sample,TOC,42461.332,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,8:02:44 PM,11,11,Avg,LCS-01,Sample,TOC,42461.332,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,8:02:44 PM,11,11,StDev,LCS-01,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,8:02:44 PM,11,11,%RSD,LCS-01,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,8:27:26 PM,12,12,1,LCS-02,Sample,TOC,192711.004,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,8:27:26 PM,12,12,Avg,LCS-02,Sample,TOC,192711.004,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,8:27:26 PM,12,12,StDev,LCS-02,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,8:27:26 PM,12,12,%RSD,LCS-02,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
4-Dec-20,8:54:39 PM,13,13,1,DI Blank,Sample,TOC,1702.835,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
4-Dec-20,8:54:39 PM,13,13,Avg,DI Blank,Sample,TOC,1702.835,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
4-Dec-20,8:54:39 PM,13,13,StDev,DI Blank,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
4-Dec-20,8:54:39 PM,13,13,%RSD,DI Blank,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
4-Dec-20,9:12:03 PM,14,14,1,A034,Sample,TOC,56651.879,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,9:12:03 PM,14,14,Avg,A034,Sample,TOC,56651.879,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,9:12:03 PM,14,14,StDev,A034,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,9:12:03 PM,14,14,%RSD,A034,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,9:37:18 PM,15,15,1,A046,Sample,TOC,60504.053,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,9:37:18 PM,15,15,Avg,A046,Sample,TOC,60504.053,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,9:37:18 PM,15,15,StDev,A046,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,9:37:18 PM,15,15,%RSD,A046,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:02:47 PM,16,16,1,A021,Sample,TOC,57736.454,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:02:47 PM,16,16,Avg,A021,Sample,TOC,57736.454,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:02:47 PM,16,16,StDev,A021,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:02:47 PM,16,16,%RSD,A021,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:28:02 PM,17,17,1,A045,Sample,TOC,59193.985,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:28:02 PM,17,17,Avg,A045,Sample,TOC,59193.985,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:28:02 PM,17,17,StDev,A045,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:28:02 PM,17,17,%RSD,A045,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:53:23 PM,18,18,1,A008,Sample,TOC,118007.374,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:53:23 PM,18,18,Avg,A008,Sample,TOC,118007.374,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:53:23 PM,18,18,StDev,A008,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,10:53:23 PM,18,18,%RSD,A008,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,11:20:04 PM,19,19,1,A069,Sample,TOC,82791.274,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,11:20:04 PM,19,19,Avg,A069,Sample,TOC,82791.274,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,11:20:04 PM,19,19,StDev,A069,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,11:20:04 PM,19,19,%RSD,A069,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,11:45:56 PM,20,20,1,A019,Sample,TOC,57923.92,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,11:45:56 PM,20,20,Avg,A019,Sample,TOC,57923.92,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,11:45:56 PM,20,20,StDev,A019,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
4-Dec-20,11:45:56 PM,20,20,%RSD,A019,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,12:11:13 AM,21,21,1,A031,Sample,TOC,57262.477,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,12:11:13 AM,21,21,Avg,A031,Sample,TOC,57262.477,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,12:11:13 AM,21,21,StDev,A031,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,12:11:13 AM,21,21,%RSD,A031,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,12:36:30 AM,22,22,1,A071,Sample,TOC,73136.331,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,12:36:30 AM,22,22,Avg,A071,Sample,TOC,73136.331,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,12:36:30 AM,22,22,StDev,A071,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,12:36:30 AM,22,22,%RSD,A071,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:02:08 AM,23,23,1,A009,Sample,TOC,58421.567,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:02:08 AM,23,23,Avg,A009,Sample,TOC,58421.567,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:02:08 AM,23,23,StDev,A009,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:02:08 AM,23,23,%RSD,A009,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:27:20 AM,24,24,1,A072,Sample,TOC,66017.123,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:27:20 AM,24,24,Avg,A072,Sample,TOC,66017.123,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:27:20 AM,24,24,StDev,A072,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:27:20 AM,24,24,%RSD,A072,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:52:51 AM,25,25,1,A070,Sample,TOC,167468.366,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:52:51 AM,25,25,Avg,A070,Sample,TOC,167468.366,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:52:51 AM,25,25,StDev,A070,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,1:52:51 AM,25,25,%RSD,A070,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,2:20:05 AM,26,26,1,A022,Sample,TOC,56546.715,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,2:20:05 AM,26,26,Avg,A022,Sample,TOC,56546.715,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,2:20:05 AM,26,26,StDev,A022,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,2:20:05 AM,26,26,%RSD,A022,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,2:45:04 AM,27,27,1,LCS-Cane Sugar,Sample,TOC,136304.81,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
5-Dec-20,2:45:04 AM,27,27,Avg,LCS-Cane Sugar,Sample,TOC,136304.81,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
5-Dec-20,2:45:04 AM,27,27,StDev,LCS-Cane Sugar,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
5-Dec-20,2:45:04 AM,27,27,%RSD,LCS-Cane Sugar,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,QC
5-Dec-20,3:11:50 AM,28,28,1,DI Blank,Sample,TOC,2169.175,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
5-Dec-20,3:11:50 AM,28,28,Avg,DI Blank,Sample,TOC,2169.175,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
5-Dec-20,3:11:50 AM,28,28,StDev,DI Blank,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
5-Dec-20,3:11:50 AM,28,28,%RSD,DI Blank,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,--
5-Dec-20,3:28:52 AM,29,29,1,A007,Sample,TOC,61007.366,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,3:28:52 AM,29,29,Avg,A007,Sample,TOC,61007.366,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,3:28:52 AM,29,29,StDev,A007,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,3:28:52 AM,29,29,%RSD,A007,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,3:54:19 AM,30,30,1,A032,Sample,TOC,143207.021,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,3:54:19 AM,30,30,Avg,A032,Sample,TOC,143207.021,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,3:54:19 AM,30,30,StDev,A032,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,3:54:19 AM,30,30,%RSD,A032,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,4:21:19 AM,31,31,1,A067,Sample,TOC,73817.994,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,4:21:19 AM,31,31,Avg,A067,Sample,TOC,73817.994,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,4:21:19 AM,31,31,StDev,A067,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,4:21:19 AM,31,31,%RSD,A067,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,4:47:03 AM,32,32,1,A055,Sample,TOC,112202.322,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,4:47:03 AM,32,32,Avg,A055,Sample,TOC,112202.322,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,4:47:03 AM,32,32,StDev,A055,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,4:47:03 AM,32,32,%RSD,A055,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,5:13:33 AM,33,33,1,A057,Sample,TOC,61118.999,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,5:13:33 AM,33,33,Avg,A057,Sample,TOC,61118.999,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,5:13:33 AM,33,33,StDev,A057,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,5:13:33 AM,33,33,%RSD,A057,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,5:39:05 AM,34,34,1,A043,Sample,TOC,59064.524,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,5:39:05 AM,34,34,Avg,A043,Sample,TOC,59064.524,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,5:39:05 AM,34,34,StDev,A043,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,5:39:05 AM,34,34,%RSD,A043,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:04:19 AM,35,35,1,A060,Sample,TOC,70587.36,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:04:19 AM,35,35,Avg,A060,Sample,TOC,70587.36,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:04:19 AM,35,35,StDev,A060,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:04:19 AM,35,35,%RSD,A060,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:29:58 AM,36,36,1,A059,Sample,TOC,58798.833,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:29:58 AM,36,36,Avg,A059,Sample,TOC,58798.833,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:29:58 AM,36,36,StDev,A059,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:29:58 AM,36,36,%RSD,A059,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:55:22 AM,37,37,1,A020,Sample,TOC,56731.036,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:55:22 AM,37,37,Avg,A020,Sample,TOC,56731.036,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:55:22 AM,37,37,StDev,A020,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,6:55:22 AM,37,37,%RSD,A020,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,7:20:38 AM,38,38,1,A056,Sample,TOC,57156.637,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,7:20:38 AM,38,38,Avg,A056,Sample,TOC,57156.637,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,7:20:38 AM,38,38,StDev,A056,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,7:20:38 AM,38,38,%RSD,A056,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,7:45:49 AM,39,39,1,A058,Sample,TOC,57806.72,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,7:45:49 AM,39,39,Avg,A058,Sample,TOC,57806.72,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,7:45:49 AM,39,39,StDev,A058,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,7:45:49 AM,39,39,%RSD,A058,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,8:11:02 AM,40,40,1,A048,Sample,TOC,142805.756,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,8:11:02 AM,40,40,Avg,A048,Sample,TOC,142805.756,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,8:11:02 AM,40,40,StDev,A048,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
5-Dec-20,8:11:02 AM,40,40,%RSD,A048,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
