DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               EtalonTemp                DasTemp                   MPVPosition               solenoid_valves           OutletValve               MeasurementMode           species                   HP_12CH4                  HP_12CH4_dry              HP_13CH4                  HR_13CH4                  Delta_iCH4_Raw            HP_Delta_iCH4_Raw         HP_Delta_iCH4_30s         HP_Delta_iCH4_2min        HP_Delta_iCH4_5min        HR_12CH4                  HR_12CH4_dry              HR_Delta_iCH4_Raw         HR_Delta_iCH4_30s         HR_Delta_iCH4_2min        HR_Delta_iCH4_5min        ChemDetect                H2O                       12CO2                     12CO2_dry                 13CO2                     Delta_Raw_iCO2            Delta_30s_iCO2            Delta_2min_iCO2           Delta_5min_iCO2           peak87_baseave_spec       peak88_baseave            peakheight_5              peak0_spec                ch4_splinemax             peak30_spec               peak_30                   SSIMPressure              PPF_res                   PPF_base_offset           PPF_slope_offset          PPF_shift                 PPF_CH4_conc              PPF_H2O_conc              PPF_C2H6_conc             PPF_C2H4_conc             PPF_NH3_conc              PPF_H2S_conc              
2018-07-24                02:02:07.296              204.08480668              4898.035360               1532397727.297            0                         963                       1.4796983242E+02          4.5000419617E+01          4.5000755310E+01          4.5011833191E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9386548120E+04          1.0000000000E+00          1.0600000000E+02          2.4913274140E+00          2.5293281610E+00          2.6839139822E-02          2.6522798863E-02          -5.5710190498E+01         -5.5710190498E+01         -6.1996716320E+01         -6.3878223104E+01         -6.3400657738E+01         2.4150899217E+00          2.4638979740E+00          -4.2059530863E+01         -4.6312966917E+01         -6.3700745910E+01         -6.2771659536E+01         0.0000000000E+00          1.2240942302E+00          6.7913751972E+02          6.9414727809E+02          7.6829377146E+00          -1.5042306457E+01         -1.6727381561E+01         -1.8202974088E+01         -1.8039047668E+01         4.1383435668E+02          1.2128191896E+01          3.4003998938E+00          5.5966125550E+00          5.6968147823E+02          7.4669748040E+01          7.4956356102E+01          0.0000000000E+00          9.3014471127E-02          -7.9357215361E-01         2.6720158937E-01          4.7652981879E-04          2.4630637607E+00          1.2322908736E+00          -8.6980637469E-01         1.9089851987E-02          2.7085027588E-03          -1.9888823274E+00         
2018-07-24                02:02:08.641              204.08482223              4898.035734               1532397728.641            0                         963                       1.4800531171E+02          4.5000419617E+01          4.5000755310E+01          4.5011833191E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9414453027E+04          1.0000000000E+00          1.5000000000E+02          2.4183445196E+00          2.4552794584E+00          2.6087564359E-02          2.5801397577E-02          -5.4471785761E+01         -5.4471785761E+01         -6.0614457758E+01         -6.3633973370E+01         -6.3301426696E+01         2.4170819013E+00          2.4659974089E+00          -6.8908194528E+01         -4.6458018873E+01         -6.3732287093E+01         -6.2370863955E+01         0.0000000000E+00          1.2255808825E+00          6.7913751972E+02          6.9414727809E+02          7.6829377146E+00          -1.5042306457E+01         -1.6727381561E+01         -1.8202974088E+01         -1.8039047668E+01         4.1383435668E+02          1.2128191896E+01          3.3026941607E+00          5.5998785581E+00          5.5284959517E+02          7.4760433833E+01          7.5047019718E+01          0.0000000000E+00          8.9513412457E-02          -9.7363201057E-01         1.9466977143E-01          5.1231818265E-04          2.3812005358E+00          1.2331635985E+00          -7.0897556932E-01         1.6597947300E-02          4.5877927328E-03          -7.7387619714E-01         
2018-07-24                02:02:09.973              204.08483765              4898.036104               1532397729.973            0                         963                       1.4797137988E+02          4.5000434372E+01          4.5000755310E+01          4.5011862702E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9364893887E+04          1.0000000000E+00          1.0600000000E+02          2.4183445196E+00          2.4552794584E+00          2.6087564359E-02          2.5801397577E-02          -5.4471785761E+01         -5.4471785761E+01         -6.0614457758E+01         -6.3633973370E+01         -6.3301426696E+01         2.4170819013E+00          2.4659974089E+00          -6.8908194528E+01         -4.6458018873E+01         -6.3732287093E+01         -6.2370863955E+01         0.0000000000E+00          1.2255808825E+00          6.7913751972E+02          6.9414727809E+02          7.6829377146E+00          -1.5042306457E+01         -1.6727381561E+01         -1.8202974088E+01         -1.8039047668E+01         4.1383435668E+02          1.2096863919E+01          3.3026941607E+00          5.5998785581E+00          5.5284959517E+02          7.4760433833E+01          7.5047019718E+01          0.0000000000E+00          8.9513412457E-02          -9.7363201057E-01         1.9466977143E-01          5.1231818265E-04          2.3812005358E+00          1.2331635985E+00          -7.0897556932E-01         1.6597947300E-02          4.5877927328E-03          -7.7387619714E-01         
2018-07-24                02:02:10.461              204.08484331              4898.036239               1532397730.462            0                         963                       1.4797145081E+02          4.5000450134E+01          4.5000755310E+01          4.5011894226E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9345269531E+04          1.0000000000E+00          1.0500000000E+02          2.4183445196E+00          2.4552794584E+00          2.6087564359E-02          2.5801397577E-02          -5.4471785761E+01         -5.4471785761E+01         -6.0614457758E+01         -6.3633973370E+01         -6.3301426696E+01         2.4170819013E+00          2.4659974089E+00          -6.8908194528E+01         -4.6458018873E+01         -6.3732287093E+01         -6.2370863955E+01         0.0000000000E+00          1.2255808825E+00          6.7821142870E+02          6.9321976476E+02          7.6726718426E+00          -1.5042306457E+01         -1.6727381561E+01         -1.8202974088E+01         -1.8039047668E+01         4.1327024087E+02          1.2096863919E+01          3.3026941607E+00          5.5998785581E+00          5.5284959517E+02          7.4760433833E+01          7.5047019718E+01          0.0000000000E+00          8.9513412457E-02          -9.7363201057E-01         1.9466977143E-01          5.1231818265E-04          2.3812005358E+00          1.2331635985E+00          -7.0897556932E-01         1.6597947300E-02          4.5877927328E-03          -7.7387619714E-01         
2018-07-24                02:02:10.947              204.08484892              4898.036374               1532397730.947            0                         963                       1.4797145081E+02          4.5000450134E+01          4.5000755310E+01          4.5011894226E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9345269531E+04          1.0000000000E+00          1.0600000000E+02          2.4183445196E+00          2.4552794584E+00          2.6087564359E-02          2.5801397577E-02          -5.4471785761E+01         -5.4471785761E+01         -6.0614457758E+01         -6.3633973370E+01         -6.3301426696E+01         2.4170819013E+00          2.4659974089E+00          -6.8908194528E+01         -4.6458018873E+01         -6.3732287093E+01         -6.2370863955E+01         0.0000000000E+00          1.2255808825E+00          6.7821142870E+02          6.9321976476E+02          7.6639502293E+00          -1.6161919063E+01         -1.6531318275E+01         -1.8129874270E+01         -1.8032613783E+01         4.1327024087E+02          1.2112020149E+01          3.3026941607E+00          5.5998785581E+00          5.5284959517E+02          7.4760433833E+01          7.5047019718E+01          0.0000000000E+00          8.9513412457E-02          -9.7363201057E-01         1.9466977143E-01          5.1231818265E-04          2.3812005358E+00          1.2331635985E+00          -7.0897556932E-01         1.6597947300E-02          4.5877927328E-03          -7.7387619714E-01         
2018-07-24                02:02:12.279              204.08486435              4898.036744               1532397732.280            0                         963                       1.4799834649E+02          4.5000450134E+01          4.5000755310E+01          4.5011894226E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9343748267E+04          1.0000000000E+00          1.5000000000E+02          2.8270251434E+00          2.8700206453E+00          3.0375946193E-02          3.0207116557E-02          -5.8139283586E+01         -5.8139283586E+01         -5.9688857916E+01         -6.3462714890E+01         -6.3246056694E+01         2.9693334787E+00          3.0294997978E+00          -1.1268007673E+02         -5.2459199102E+01         -6.5119033044E+01         -6.2618396707E+01         0.0000000000E+00          1.2207474673E+00          6.7821142870E+02          6.9321976476E+02          7.6639502293E+00          -1.6161919063E+01         -1.6531318275E+01         -1.8129874270E+01         -1.8032613783E+01         4.1327024087E+02          1.2112020149E+01          3.8518746097E+00          6.8808635861E+00          6.4586659699E+02          7.4465595507E+01          7.4743482651E+01          0.0000000000E+00          9.4441088970E-02          -9.4897531499E-01         1.4716378193E-01          5.2236147580E-04          2.7591521340E+00          1.2288881333E+00          -8.1100983370E-01         2.4361270470E-02          5.1210707040E-03          -2.7491591566E+00         
2018-07-24                02:02:13.596              204.08487959              4898.037110               1532397733.597            0                         963                       1.4809907180E+02          4.5000450134E+01          4.5000755310E+01          4.5011894226E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9492806447E+04          1.0000000000E+00          1.0600000000E+02          2.8270251434E+00          2.8700206453E+00          3.0375946193E-02          3.0207116557E-02          -5.8139283586E+01         -5.8139283586E+01         -5.9688857916E+01         -6.3462714890E+01         -6.3246056694E+01         2.9693334787E+00          3.0294997978E+00          -1.1268007673E+02         -5.2459199102E+01         -6.5119033044E+01         -6.2618396707E+01         0.0000000000E+00          1.2207474673E+00          6.7821142870E+02          6.9321976476E+02          7.6639502293E+00          -1.6161919063E+01         -1.6531318275E+01         -1.8129874270E+01         -1.8032613783E+01         4.1327024087E+02          1.2119169364E+01          3.8518746097E+00          6.8808635861E+00          6.4586659699E+02          7.4465595507E+01          7.4743482651E+01          0.0000000000E+00          9.4441088970E-02          -9.4897531499E-01         1.4716378193E-01          5.2236147580E-04          2.7591521340E+00          1.2288881333E+00          -8.1100983370E-01         2.4361270470E-02          5.1210707040E-03          -2.7491591566E+00         
2018-07-24                02:02:14.082              204.08488522              4898.037245               1532397734.083            0                         963                       1.4810479736E+02          4.5000450134E+01          4.5000755310E+01          4.5011894226E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9504460938E+04          1.0000000000E+00          1.0500000000E+02          2.8270251434E+00          2.8700206453E+00          3.0375946193E-02          3.0207116557E-02          -5.8139283586E+01         -5.8139283586E+01         -5.9688857916E+01         -6.3462714890E+01         -6.3246056694E+01         2.9693334787E+00          3.0294997978E+00          -1.1268007673E+02         -5.2459199102E+01         -6.5119033044E+01         -6.2618396707E+01         0.0000000000E+00          1.2207474673E+00          6.7907461969E+02          6.9404008268E+02          7.6730193239E+00          -1.6161919063E+01         -1.6531318275E+01         -1.8129874270E+01         -1.8032613783E+01         4.1379604198E+02          1.2119169364E+01          3.8518746097E+00          6.8808635861E+00          6.4586659699E+02          7.4465595507E+01          7.4743482651E+01          0.0000000000E+00          9.4441088970E-02          -9.4897531499E-01         1.4716378193E-01          5.2236147580E-04          2.7591521340E+00          1.2288881333E+00          -8.1100983370E-01         2.4361270470E-02          5.1210707040E-03          -2.7491591566E+00         
2018-07-24                02:02:14.562              204.08489076              4898.037378               1532397734.562            0                         963                       1.4803071980E+02          4.5000439515E+01          4.5000776549E+01          4.5011872987E+01          3.7500915751E+01          0.0000000000E+00          0.0000000000E+00          2.9481550023E+04          1.0000000000E+00          1.0600000000E+02          2.8270251434E+00          2.8700206453E+00          3.0375946193E-02          3.0207116557E-02          -5.8139283586E+01         -5.8139283586E+01         -5.9688857916E+01         -6.3462714890E+01         -6.3246056694E+01         2.9693334787E+00          3.0294997978E+00          -1.1268007673E+02         -5.2459199102E+01         -6.5119033044E+01         -6.2618396707E+01         0.0000000000E+00          1.2207474673E+00          6.7907461969E+02          6.9404008268E+02          7.6797501948E+00          -1.5298883694E+01         -1.6220119439E+01         -1.8028810698E+01         -1.8013578332E+01         4.1379604198E+02          1.2144774875E+01          3.8518746097E+00          6.8808635861E+00          6.4586659699E+02          7.4465595507E+01          7.4743482651E+01          0.0000000000E+00          9.4441088970E-02          -9.4897531499E-01         1.4716378193E-01          5.2236147580E-04          2.7591521340E+00          1.2288881333E+00          -8.1100983370E-01         2.4361270470E-02          5.1210707040E-03          -2.7491591566E+00         
2018-07-24                02:02:15.910              204.08490637              4898.037753               1532397735.910            0                         963                       1.4795103350E+02          4.5000419617E+01          4.5000816345E+01          4.5011833191E+01          3.7536458333E+01          0.0000000000E+00          0.0000000000E+00          2.9388084578E+04          1.0000000000E+00          1.5000000000E+02          3.9347499675E+00          3.9940432472E+00          4.2254840502E-02          4.2265817500E-02          -5.8531935028E+01         -5.8531935028E+01         -5.9023491689E+01         -6.3358731786E+01         -6.3195082338E+01         4.2272869119E+00          4.3125781351E+00          -1.2784397310E+02         -6.1552274354E+01         -6.6978449003E+01         -6.3159929509E+01         0.0000000000E+00          1.2101690815E+00          6.7907461969E+02          6.9404008268E+02          7.6797501948E+00          -1.5298883694E+01         -1.6220119439E+01         -1.8028810698E+01         -1.8013578332E+01         4.1379604198E+02          1.2144774875E+01          5.3723592723E+00          9.7945038800E+00          8.9815517667E+02          7.3820313970E+01          7.4078415560E+01          0.0000000000E+00          1.4191033349E-01          -8.4355935750E-01         2.2723052907E-02          5.3666439113E-04          3.8295739685E+00          1.2195253525E+00          -6.2927937786E-01         3.7103495919E-02          6.4473762923E-03          -4.4275287697E+00         
2018-07-24                02:02:17.247              204.08492185              4898.038124               1532397737.248            0                         963                       1.4799176545E+02          4.5000419617E+01          4.5000816345E+01          4.5011833191E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9391760588E+04          1.0000000000E+00          1.0600000000E+02          3.9347499675E+00          3.9940432472E+00          4.2254840502E-02          4.2265817500E-02          -5.8531935028E+01         -5.8531935028E+01         -5.9023491689E+01         -6.3358731786E+01         -6.3195082338E+01         4.2272869119E+00          4.3125781351E+00          -1.2784397310E+02         -6.1552274354E+01         -6.6978449003E+01         -6.3159929509E+01         0.0000000000E+00          1.2101690815E+00          6.7907461969E+02          6.9404008268E+02          7.6797501948E+00          -1.5298883694E+01         -1.6220119439E+01         -1.8028810698E+01         -1.8013578332E+01         4.1379604198E+02          1.2173550062E+01          5.3723592723E+00          9.7945038800E+00          8.9815517667E+02          7.3820313970E+01          7.4078415560E+01          0.0000000000E+00          1.4191033349E-01          -8.4355935750E-01         2.2723052907E-02          5.3666439113E-04          3.8295739685E+00          1.2195253525E+00          -6.2927937786E-01         3.7103495919E-02          6.4473762923E-03          -4.4275287697E+00         
2018-07-24                02:02:17.737              204.08492752              4898.038261               1532397737.738            0                         963                       1.4803881836E+02          4.5000419617E+01          4.5000816345E+01          4.5011833191E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9435326172E+04          1.0000000000E+00          1.0500000000E+02          3.9347499675E+00          3.9940432472E+00          4.2254840502E-02          4.2265817500E-02          -5.8531935028E+01         -5.8531935028E+01         -5.9023491689E+01         -6.3358731786E+01         -6.3195082338E+01         4.2272869119E+00          4.3125781351E+00          -1.2784397310E+02         -6.1552274354E+01         -6.6978449003E+01         -6.3159929509E+01         0.0000000000E+00          1.2101690815E+00          6.8198795753E+02          6.9688147478E+02          7.7111910037E+00          -1.5298883694E+01         -1.6220119439E+01         -1.8028810698E+01         -1.8013578332E+01         4.1557066227E+02          1.2173550062E+01          5.3723592723E+00          9.7945038800E+00          8.9815517667E+02          7.3820313970E+01          7.4078415560E+01          0.0000000000E+00          1.4191033349E-01          -8.4355935750E-01         2.2723052907E-02          5.3666439113E-04          3.8295739685E+00          1.2195253525E+00          -6.2927937786E-01         3.7103495919E-02          6.4473762923E-03          -4.4275287697E+00         
2018-07-24                02:02:18.223              204.08493314              4898.038395               1532397738.223            0                         963                       1.4801780919E+02          4.5000419617E+01          4.5000816345E+01          4.5011833191E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9426091933E+04          1.0000000000E+00          1.0600000000E+02          3.9347499675E+00          3.9940432472E+00          4.2254840502E-02          4.2265817500E-02          -5.8531935028E+01         -5.8531935028E+01         -5.9023491689E+01         -6.3358731786E+01         -6.3195082338E+01         4.2272869119E+00          4.3125781351E+00          -1.2784397310E+02         -6.1552274354E+01         -6.6978449003E+01         -6.3159929509E+01         0.0000000000E+00          1.2101690815E+00          6.8198795753E+02          6.9688147478E+02          7.7089060164E+00          -1.5590671247E+01         -1.6005487249E+01         -1.7918753131E+01         -1.7989987456E+01         4.1557066227E+02          1.2194079413E+01          5.3723592723E+00          9.7945038800E+00          8.9815517667E+02          7.3820313970E+01          7.4078415560E+01          0.0000000000E+00          1.4191033349E-01          -8.4355935750E-01         2.2723052907E-02          5.3666439113E-04          3.8295739685E+00          1.2195253525E+00          -6.2927937786E-01         3.7103495919E-02          6.4473762923E-03          -4.4275287697E+00         
2018-07-24                02:02:19.569              204.08494872              4898.038769               1532397739.569            0                         963                       1.4796291370E+02          4.5000419617E+01          4.5000816345E+01          4.5011833191E+01          3.7528515625E+01          0.0000000000E+00          0.0000000000E+00          2.9365488281E+04          1.0000000000E+00          1.5000000000E+02          5.6748890907E+00          5.7594029562E+00          6.0755524906E-02          6.0986033434E-02          -6.1249455589E+01         -6.1249455589E+01         -5.9107408016E+01         -6.3244648711E+01         -6.3158381489E+01         6.0702173637E+00          6.1915592107E+00          -1.2345897664E+02         -7.0712072727E+01         -6.8705193779E+01         -6.3696680301E+01         0.0000000000E+00          1.1967171885E+00          6.8198795753E+02          6.9688147478E+02          7.7089060164E+00          -1.5590671247E+01         -1.6005487249E+01         -1.7918753131E+01         -1.7989987456E+01         4.1557066227E+02          1.2194079413E+01          7.7425932724E+00          1.4063583319E+01          1.2945775071E+03          7.2999748496E+01          7.3228860199E+01          0.0000000000E+00          1.6410399218E-01          -4.5523912655E-01         3.4566491132E-02          5.7943968154E-04          5.5022636829E+00          1.2063654921E+00          -6.9414628963E-01         4.9204969408E-02          6.8816201525E-03          -5.7774877732E+00         
2018-07-24                02:02:20.898              204.08496411              4898.039139               1532397740.899            0                         963                       1.4796890644E+02          4.5000496078E+01          4.5000561473E+01          4.5012037089E+01          3.7514652015E+01          0.0000000000E+00          0.0000000000E+00          2.9329217376E+04          1.0000000000E+00          1.0600000000E+02          5.6748890907E+00          5.7594029562E+00          6.0755524906E-02          6.0986033434E-02          -6.1249455589E+01         -6.1249455589E+01         -5.9107408016E+01         -6.3244648711E+01         -6.3158381489E+01         6.0702173637E+00          6.1915592107E+00          -1.2345897664E+02         -7.0712072727E+01         -6.8705193779E+01         -6.3696680301E+01         0.0000000000E+00          1.1967171885E+00          6.8198795753E+02          6.9688147478E+02          7.7089060164E+00          -1.5590671247E+01         -1.6005487249E+01         -1.7918753131E+01         -1.7989987456E+01         4.1557066227E+02          1.2227895284E+01          7.7425932724E+00          1.4063583319E+01          1.2945775071E+03          7.2999748496E+01          7.3228860199E+01          0.0000000000E+00          1.6410399218E-01          -4.5523912655E-01         3.4566491132E-02          5.7943968154E-04          5.5022636829E+00          1.2063654921E+00          -6.9414628963E-01         4.9204969408E-02          6.8816201525E-03          -5.7774877732E+00         
2018-07-24                02:02:21.384              204.08496973              4898.039274               1532397741.385            0                         963                       1.4800848389E+02          4.5000511169E+01          4.5000511169E+01          4.5012077332E+01          3.7500000000E+01          0.0000000000E+00          0.0000000000E+00          2.9345140625E+04          1.0000000000E+00          1.0500000000E+02          5.6748890907E+00          5.7594029562E+00          6.0755524906E-02          6.0986033434E-02          -6.1249455589E+01         -6.1249455589E+01         -5.9107408016E+01         -6.3244648711E+01         -6.3158381489E+01         6.0702173637E+00          6.1915592107E+00          -1.2345897664E+02         -7.0712072727E+01         -6.8705193779E+01         -6.3696680301E+01         0.0000000000E+00          1.1967171885E+00          6.8538497754E+02          7.0017884176E+02          7.7453815048E+00          -1.5590671247E+01         -1.6005487249E+01         -1.7918753131E+01         -1.7989987456E+01         4.1763991101E+02          1.2227895284E+01          7.7425932724E+00          1.4063583319E+01          1.2945775071E+03          7.2999748496E+01          7.3228860199E+01          0.0000000000E+00          1.6410399218E-01          -4.5523912655E-01         3.4566491132E-02          5.7943968154E-04          5.5022636829E+00          1.2063654921E+00          -6.9414628963E-01         4.9204969408E-02          6.8816201525E-03          -5.7774877732E+00         
2018-07-24                02:02:21.872              204.08497538              4898.039409               1532397741.873            0                         963                       1.4804495921E+02          4.5000511169E+01          4.5000511169E+01          4.5012077332E+01          3.7500000000E+01          0.0000000000E+00          0.0000000000E+00          2.9388303328E+04          1.0000000000E+00          1.0600000000E+02          5.6748890907E+00          5.7594029562E+00          6.0755524906E-02          6.0986033434E-02          -6.1249455589E+01         -6.1249455589E+01         -5.9107408016E+01         -6.3244648711E+01         -6.3158381489E+01         6.0702173637E+00          6.1915592107E+00          -1.2345897664E+02         -7.0712072727E+01         -6.8705193779E+01         -6.3696680301E+01         0.0000000000E+00          1.1967171885E+00          6.8538497754E+02          7.0017884176E+02          7.7395824828E+00          -1.6327705478E+01         -1.5902489023E+01         -1.7851191542E+01         -1.7966562966E+01         4.1763991101E+02          1.2253244797E+01          7.7425932724E+00          1.4063583319E+01          1.2945775071E+03          7.2999748496E+01          7.3228860199E+01          0.0000000000E+00          1.6410399218E-01          -4.5523912655E-01         3.4566491132E-02          5.7943968154E-04          5.5022636829E+00          1.2063654921E+00          -6.9414628963E-01         4.9204969408E-02          6.8816201525E-03          -5.7774877732E+00         
2018-07-24                02:02:23.197              204.08499071              4898.039777               1532397743.197            0                         963                       1.4806630967E+02          4.5000511169E+01          4.5000511169E+01          4.5012077332E+01          3.7549218750E+01          0.0000000000E+00          0.0000000000E+00          2.9489009074E+04          1.0000000000E+00          1.5000000000E+02          7.7431741740E+00          7.8570942035E+00          8.2950182308E-02          8.3383824745E-02          -6.0498940639E+01         -6.0498940639E+01         -5.9100653662E+01         -6.3172174857E+01         -6.3107304431E+01         8.1896246061E+00          8.3513965003E+00          -1.1148533918E+02         -7.8890344955E+01         -7.0050225400E+01         -6.4142004607E+01         0.0000000000E+00          1.1829224523E+00          6.8538497754E+02          7.0017884176E+02          7.7395824828E+00          -1.6327705478E+01         -1.5902489023E+01         -1.7851191542E+01         -1.7966562966E+01         4.1763991101E+02          1.2253244797E+01          1.0586988677E+01          1.8974083166E+01          1.7660419803E+03          7.2158269592E+01          7.2354035737E+01          0.0000000000E+00          1.9862413059E-01          -4.9383741591E-02         1.8137057791E-02          5.9984777783E-04          7.5161482623E+00          1.1925108572E+00          -6.5968958972E-01         7.0468166899E-02          7.7445405728E-03          -7.7033559226E+00         
2018-07-24                02:02:24.539              204.08500625              4898.040150               1532397744.540            0                         963                       1.4797543341E+02          4.5000493731E+01          4.5000685556E+01          4.5011972029E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9412480454E+04          1.0000000000E+00          1.0600000000E+02          7.7431741740E+00          7.8570942035E+00          8.2950182308E-02          8.3383824745E-02          -6.0498940639E+01         -6.0498940639E+01         -5.9100653662E+01         -6.3172174857E+01         -6.3107304431E+01         8.1896246061E+00          8.3513965003E+00          -1.1148533918E+02         -7.8890344955E+01         -7.0050225400E+01         -6.4142004607E+01         0.0000000000E+00          1.1829224523E+00          6.8538497754E+02          7.0017884176E+02          7.7395824828E+00          -1.6327705478E+01         -1.5902489023E+01         -1.7851191542E+01         -1.7966562966E+01         4.1763991101E+02          1.2314309653E+01          1.0586988677E+01          1.8974083166E+01          1.7660419803E+03          7.2158269592E+01          7.2354035737E+01          0.0000000000E+00          1.9862413059E-01          -4.9383741591E-02         1.8137057791E-02          5.9984777783E-04          7.5161482623E+00          1.1925108572E+00          -6.5968958972E-01         7.0468166899E-02          7.7445405728E-03          -7.7033559226E+00         
2018-07-24                02:02:25.029              204.08501191              4898.040286               1532397745.029            0                         963                       1.4795783997E+02          4.5000480652E+01          4.5000816345E+01          4.5011894226E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9386074219E+04          1.0000000000E+00          1.0500000000E+02          7.7431741740E+00          7.8570942035E+00          8.2950182308E-02          8.3383824745E-02          -6.0498940639E+01         -6.0498940639E+01         -5.9100653662E+01         -6.3172174857E+01         -6.3107304431E+01         8.1896246061E+00          8.3513965003E+00          -1.1148533918E+02         -7.8890344955E+01         -7.0050225400E+01         -6.4142004607E+01         0.0000000000E+00          1.1829224523E+00          6.8975301228E+02          7.0446192900E+02          7.7869265398E+00          -1.6327705478E+01         -1.5902489023E+01         -1.7851191542E+01         -1.7966562966E+01         4.2030064022E+02          1.2314309653E+01          1.0586988677E+01          1.8974083166E+01          1.7660419803E+03          7.2158269592E+01          7.2354035737E+01          0.0000000000E+00          1.9862413059E-01          -4.9383741591E-02         1.8137057791E-02          5.9984777783E-04          7.5161482623E+00          1.1925108572E+00          -6.5968958972E-01         7.0468166899E-02          7.7445405728E-03          -7.7033559226E+00         
2018-07-24                02:02:25.509              204.08501748              4898.040419               1532397745.510            0                         963                       1.4797225589E+02          4.5000480652E+01          4.5000816345E+01          4.5011894226E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9389855125E+04          1.0000000000E+00          1.0600000000E+02          7.7431741740E+00          7.8570942035E+00          8.2950182308E-02          8.3383824745E-02          -6.0498940639E+01         -6.0498940639E+01         -5.9100653662E+01         -6.3172174857E+01         -6.3107304431E+01         8.1896246061E+00          8.3513965003E+00          -1.1148533918E+02         -7.8890344955E+01         -7.0050225400E+01         -6.4142004607E+01         0.0000000000E+00          1.1829224523E+00          6.8975301228E+02          7.0446192900E+02          7.7865243326E+00          -1.6378513716E+01         -1.5889933933E+01         -1.7765730831E+01         -1.7939784261E+01         4.2030064022E+02          1.2333667550E+01          1.0586988677E+01          1.8974083166E+01          1.7660419803E+03          7.2158269592E+01          7.2354035737E+01          0.0000000000E+00          1.9862413059E-01          -4.9383741591E-02         1.8137057791E-02          5.9984777783E-04          7.5161482623E+00          1.1925108572E+00          -6.5968958972E-01         7.0468166899E-02          7.7445405728E-03          -7.7033559226E+00         
2018-07-24                02:02:26.835              204.08503282              4898.040788               1532397746.836            0                         963                       1.4799590282E+02          4.5000480652E+01          4.5000816345E+01          4.5011894226E+01          3.7503515625E+01          0.0000000000E+00          0.0000000000E+00          2.9407950916E+04          1.0000000000E+00          1.5000000000E+02          9.8774525408E+00          1.0020978055E+01          1.0559727743E-01          1.0620364484E-01          -6.2255556405E+01         -6.2255556405E+01         -5.9018091560E+01         -6.3107155874E+01         -6.3088560197E+01         1.0289934512E+01          1.0490705467E+01          -9.9099937453E+01         -8.5283366479E+01         -7.0977332849E+01         -6.4484007592E+01         0.0000000000E+00          1.1689797683E+00          6.8975301228E+02          7.0446192900E+02          7.7865243326E+00          -1.6378513716E+01         -1.5889933933E+01         -1.7765730831E+01         -1.7939784261E+01         4.2030064022E+02          1.2333667550E+01          1.3490279198E+01          2.3839125389E+01          2.2522197117E+03          7.1307765863E+01          7.1470495139E+01          0.0000000000E+00          2.2625343716E-01          5.2551207782E-01          1.6159847550E-01          5.6131701744E-04          9.5917756572E+00          1.1800271899E+00          -9.2854816633E-01         8.2249017292E-02          5.1102181058E-03          -1.1483330509E+01         
2018-07-24                02:02:28.157              204.08504811              4898.041155               1532397748.157            0                         963                       1.4796409881E+02          4.5000480652E+01          4.5000816345E+01          4.5011894226E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9359734618E+04          1.0000000000E+00          1.0600000000E+02          9.8774525408E+00          1.0020978055E+01          1.0559727743E-01          1.0620364484E-01          -6.2255556405E+01         -6.2255556405E+01         -5.9018091560E+01         -6.3107155874E+01         -6.3088560197E+01         1.0289934512E+01          1.0490705467E+01          -9.9099937453E+01         -8.5283366479E+01         -7.0977332849E+01         -6.4484007592E+01         0.0000000000E+00          1.1689797683E+00          6.8975301228E+02          7.0446192900E+02          7.7865243326E+00          -1.6378513716E+01         -1.5889933933E+01         -1.7765730831E+01         -1.7939784261E+01         4.2030064022E+02          1.2377979117E+01          1.3490279198E+01          2.3839125389E+01          2.2522197117E+03          7.1307765863E+01          7.1470495139E+01          0.0000000000E+00          2.2625343716E-01          5.2551207782E-01          1.6159847550E-01          5.6131701744E-04          9.5917756572E+00          1.1800271899E+00          -9.2854816633E-01         8.2249017292E-02          5.1102181058E-03          -1.1483330509E+01         
