19-Jan-21,9:23:09 AM,14,15,%RSD,WW015,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,9:46:15 AM,15,16,1,A023,Sample,TOC,147714.331,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,9:46:15 AM,15,16,Avg,A023,Sample,TOC,147714.331,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,9:46:15 AM,15,16,StDev,A023,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,9:46:15 AM,15,16,%RSD,A023,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:13:07 AM,16,17,1,WW011,Sample,TOC,20695.162,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:13:07 AM,16,17,Avg,WW011,Sample,TOC,20695.162,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:13:07 AM,16,17,StDev,WW011,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:13:07 AM,16,17,%RSD,WW011,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:36:28 AM,17,18,1,WW012A,Sample,TOC,19462.077,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:36:27 AM,17,18,Avg,WW012A,Sample,TOC,19462.077,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:36:27 AM,17,18,StDev,WW012A,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:36:27 AM,17,18,%RSD,WW012A,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:59:45 AM,18,19,1,WW025,Sample,TOC,17878.056,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:59:45 AM,18,19,Avg,WW025,Sample,TOC,17878.056,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:59:45 AM,18,19,StDev,WW025,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,10:59:45 AM,18,19,%RSD,WW025,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,11:22:45 AM,19,20,1,WW014,Sample,TOC,22394.766,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,11:22:45 AM,19,20,Avg,WW014,Sample,TOC,22394.766,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,11:22:45 AM,19,20,StDev,WW014,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,11:22:45 AM,19,20,%RSD,WW014,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,11:46:12 AM,20,21,1,WW003,Sample,TOC,16253.045,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,11:46:12 AM,20,21,Avg,WW003,Sample,TOC,16253.045,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,11:46:12 AM,20,21,StDev,WW003,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,11:46:12 AM,20,21,%RSD,WW003,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:09:04 PM,21,22,1,WW016,Sample,TOC,17677.988,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:09:04 PM,21,22,Avg,WW016,Sample,TOC,17677.988,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:09:04 PM,21,22,StDev,WW016,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:09:04 PM,21,22,%RSD,WW016,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:32:14 PM,22,23,1,WW026,Sample,TOC,16389.556,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:32:14 PM,22,23,Avg,WW026,Sample,TOC,16389.556,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:32:14 PM,22,23,StDev,WW026,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:32:14 PM,22,23,%RSD,WW026,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:54:52 PM,23,24,1,WW038,Sample,TOC,20474.086,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:54:52 PM,23,24,Avg,WW038,Sample,TOC,20474.086,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:54:52 PM,23,24,StDev,WW038,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,12:54:52 PM,23,24,%RSD,WW038,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,1:18:12 PM,24,25,1,WW039,Sample,TOC,17511.846,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,1:18:11 PM,24,25,Avg,WW039,Sample,TOC,17511.846,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,1:18:11 PM,24,25,StDev,WW039,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,1:18:11 PM,24,25,%RSD,WW039,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,1:41:14 PM,25,26,1,WW002,Sample,TOC,20012.688,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,1:41:14 PM,25,26,Avg,WW002,Sample,TOC,20012.688,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,1:41:14 PM,25,26,StDev,WW002,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,1:41:14 PM,25,26,%RSD,WW002,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:04:18 PM,26,27,1,WW040,Sample,TOC,18902.507,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:04:18 PM,26,27,Avg,WW040,Sample,TOC,18902.507,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:04:18 PM,26,27,StDev,WW040,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:04:18 PM,26,27,%RSD,WW040,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:27:16 PM,27,28,1,LCS-Cane Sugar,Sample,TOC,148850.4,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:27:16 PM,27,28,Avg,LCS-Cane Sugar,Sample,TOC,148850.4,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:27:16 PM,27,28,StDev,LCS-Cane Sugar,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:27:16 PM,27,28,%RSD,LCS-Cane Sugar,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:54:00 PM,28,29,1,DI Blank,Sample,TOC,2454.329,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:54:00 PM,28,29,Avg,DI Blank,Sample,TOC,2454.329,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:54:00 PM,28,29,StDev,DI Blank,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,2:54:00 PM,28,29,%RSD,DI Blank,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:11:17 PM,29,30,1,WW006,Sample,TOC,22498.274,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:11:17 PM,29,30,Avg,WW006,Sample,TOC,22498.274,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:11:17 PM,29,30,StDev,WW006,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:11:17 PM,29,30,%RSD,WW006,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:34:47 PM,30,31,1,WW031,Sample,TOC,15101.349,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:34:47 PM,30,31,Avg,WW031,Sample,TOC,15101.349,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:34:47 PM,30,31,StDev,WW031,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:34:47 PM,30,31,%RSD,WW031,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:57:22 PM,31,32,1,WW005,Sample,TOC,19562.598,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:57:21 PM,31,32,Avg,WW005,Sample,TOC,19562.598,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:57:21 PM,31,32,StDev,WW005,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,3:57:21 PM,31,32,%RSD,WW005,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,4:20:53 PM,32,33,1,WW037,Sample,TOC,14280.147,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,4:20:53 PM,32,33,Avg,WW037,Sample,TOC,14280.147,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,4:20:53 PM,32,33,StDev,WW037,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,4:20:53 PM,32,33,%RSD,WW037,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,4:43:37 PM,33,34,1,WW001,Sample,TOC,17303.428,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,4:43:37 PM,33,34,Avg,WW001,Sample,TOC,17303.428,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,4:43:37 PM,33,34,StDev,WW001,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,4:43:37 PM,33,34,%RSD,WW001,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:06:15 PM,34,35,1,WW036,Sample,TOC,15869.891,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:06:15 PM,34,35,Avg,WW036,Sample,TOC,15869.891,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:06:15 PM,34,35,StDev,WW036,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:06:15 PM,34,35,%RSD,WW036,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:28:56 PM,35,36,1,WW010,Sample,TOC,19320.81,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:28:56 PM,35,36,Avg,WW010,Sample,TOC,19320.81,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:28:56 PM,35,36,StDev,WW010,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:28:56 PM,35,36,%RSD,WW010,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:52:09 PM,36,37,1,WW027,Sample,TOC,16043.014,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:52:09 PM,36,37,Avg,WW027,Sample,TOC,16043.014,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:52:09 PM,36,37,StDev,WW027,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,5:52:09 PM,36,37,%RSD,WW027,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,6:14:50 PM,37,38,1,WW007,Sample,TOC,21212.523,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,6:14:50 PM,37,38,Avg,WW007,Sample,TOC,21212.523,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,6:14:50 PM,37,38,StDev,WW007,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,6:14:50 PM,37,38,%RSD,WW007,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,6:38:07 PM,38,39,1,WW023,Sample,TOC,18352.691,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,6:38:07 PM,38,39,Avg,WW023,Sample,TOC,18352.691,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,6:38:07 PM,38,39,StDev,WW023,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,6:38:07 PM,38,39,%RSD,WW023,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,7:01:19 PM,39,40,1,WW018,Sample,TOC,17580.738,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,7:01:19 PM,39,40,Avg,WW018,Sample,TOC,17580.738,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,7:01:19 PM,39,40,StDev,WW018,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,7:01:19 PM,39,40,%RSD,WW018,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,7:24:22 PM,40,41,1,WW004,Sample,TOC,18934.826,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,7:24:22 PM,40,41,Avg,WW004,Sample,TOC,18934.826,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,7:24:22 PM,40,41,StDev,WW004,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,7:24:22 PM,40,41,%RSD,WW004,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
19-Jan-21,7:47:41 PM,41,42,1,WW021,Sample,TOC,17943.876,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,
