"","code","MinFrom0","SpC_corr","DOC_conc","Delta.13C","AF_corr","doc_13C","delCO2","co2AF_corr","DIC13","removed_c"
"12","b_g1_up",62,122.25,1.97,4750.615,0.0498546236696596,0.0982136086292294,-3.96409798025,0.000189511561125254,0.0128602545379597,0.0764292485136278
"13","b_g1_up",65,123.25,2.13,4248.515,0.0448500603166107,0.0955306284743808,-0.800550643280625,0.000224277132196101,0.0152194461908274,0.0805408000970477
"14","b_g1_up",68,119.25,5.26,1730.26,0.0189234000890749,0.0995370844685338,-5.11782859046875,0.000176832115033358,0.0119998273261637,0.0708200583886091
"15","b_g1_up",71.25,115.25,2.6,1851.469,0.0202038757710266,0.0525300770046691,-1.440814469335,0.000217241197205542,0.0147419876423681,0.112112780138188
"16","b_g1_up",75,109.25,4.06,1775.654,0.0194033474158668,0.0787775905084191,-3.57958448890625,0.000193737274390354,0.0131470114401294,0.0772938380630094
"17","b_g1_up",80,100.25,2.13,2590.329,0.0279368254825894,0.0595054382779153,1.42385510089375,0.000248720612158932,0.0168781807411051,0.0837088474363704
"18","b_g1_up",85,87.25,2.06,2174.705,0.0236021375709905,0.0486204033962403,0.992951564123958,0.000243985607280145,0.0165568633100306,0.0760224537466168
"19","b_g1_up",90,82.25,2.48,1523.596,0.0167323389519754,0.0414962006008989,0.880078385298,0.000242745287263485,0.0164726951937001,0.0760037993991011
"20","b_g1_up",95,73.25,2.05,1616.633,0.0177199449486969,0.0363258871448286,-1.84653088782083,0.000212782679623691,0.0144394326392636,0.0683169699980285
"21","b_g1_up",100,67.25,1.97,1343.261,0.014812317861364,0.029180266186887,-1.26191301495187,0.000219207176548651,0.0148753990005915,0.0668911623845416
"22","b_g1_up",105,59.25,1.99,1020.658,0.0113585929747013,0.0226036000196556,-1.09144996262042,0.000221080417544589,0.0150025171345758,0.0620392571232015
"23","b_g1_up",110,52.25,2.01,851.777,0.00954080398045121,0.0191770160007069,-2.15162715615417,0.00020942987515403,0.0142119113279525,0.0554658411421502
"24","b_g1_up",120,43.25,5.25,-23.692,8.10677592775338e-06,4.25605736207053e-05,-5.9163710821,0.000168055979550831,0.0114042787723194,0.0617431537120936
"25","b_g1_up",130,35.25,5.24,213.804,0.00261241324087443,0.013689045382182,-6.57588662365833,0.000160807659527,0.0109124077755022,0.0366680974749608
"26","b_g1_up",140,28.25,5.71,140.865,0.0018140473850035,0.01035821056837,-7.58272173438958,0.000149741963906323,0.0101614896706831,0.0299989322887729
"27","b_g1_up",150,22.25,5.08,112.489,0.00150310395182068,0.00763576807524905,-8.45347865395417,0.000140171645998806,0.00951204789747899,0.0241499462104652
"28","b_g1_up",160,18.25,6.13,65.094,0.000983313860746463,0.00602771396637582,-8.83243000292292,0.000136006608467716,0.00922940845061924,0.0200437146050528
"29","b_g1_up",170,13.25,5.55,56.034,0.000883888800118004,0.00490558284065492,-9.748267862194,0.000125940530180713,0.0085463243780632,0.0140229885879165
"30","b_g1_up",180,10.25,5.2,47.306,0.000788088207390432,0.00409805867843025,-10.34407199242,0.000119391869068784,0.00810193223500768,0.0105447984644269
"31","b_g1_up",190,6.25,4.59,32.589,0.00062650886404784,0.00287567568597958,-10.6746258018125,0.000115758616036375,0.00785537968422842,0.00605289574259184
