Date,Time,Vial#,Spl#,#Reps,Sample ID,Type,Mode,Area(cts),Mass(ugC),Conc (PPM as mg/L C),Method,InstrumentID,UserID,Comments
9-Mar-21,3:08:03 AM,-,1,1,Clean Up,CleanUp,TC,9708.352,0,0,DefaultCleanUpMethod,N221730082,toc,--
9-Mar-21,3:08:03 AM,-,1,Avg,Clean Up,CleanUp,TC,9708.352,0,0,DefaultCleanUpMethod,N221730082,toc,--
9-Mar-21,3:08:03 AM,-,1,StDev,Clean Up,CleanUp,TC,0,0,0,DefaultCleanUpMethod,N221730082,toc,--
9-Mar-21,3:08:03 AM,-,1,%RSD,Clean Up,CleanUp,TC,0,0,0,DefaultCleanUpMethod,N221730082,toc,--
9-Mar-21,8:28:50 AM,14,15,%RSD,G036,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,8:53:48 AM,15,16,1,G029,Sample,TOC,54860.953,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,8:53:48 AM,15,16,Avg,G029,Sample,TOC,54860.953,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,8:53:48 AM,15,16,StDev,G029,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,8:53:48 AM,15,16,%RSD,G029,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,9:18:51 AM,16,17,1,G033,Sample,TOC,54655.107,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,9:18:51 AM,16,17,Avg,G033,Sample,TOC,54655.107,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,9:18:51 AM,16,17,StDev,G033,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,9:18:51 AM,16,17,%RSD,G033,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,9:43:50 AM,17,18,1,G068,Sample,TOC,66476.066,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,9:43:50 AM,17,18,Avg,G068,Sample,TOC,66476.066,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,9:43:50 AM,17,18,StDev,G068,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,9:43:50 AM,17,18,%RSD,G068,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,10:09:17 AM,18,19,1,G053,Sample,TOC,60059.808,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,10:09:17 AM,18,19,Avg,G053,Sample,TOC,60059.808,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,10:09:17 AM,18,19,StDev,G053,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,10:09:17 AM,18,19,%RSD,G053,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,10:34:24 AM,19,20,1,G024,Sample,TOC,217721.663,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,10:34:24 AM,19,20,Avg,G024,Sample,TOC,217721.663,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,10:34:24 AM,19,20,StDev,G024,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
